code,name,score,net_income_positive,roa_increasing,roa_current,roa_previous,debt_ratio_decreasing,debt_ratio_current,debt_ratio_previous,shares_not_increasing,shares_current,shares_previous,operating_margin_increasing,operating_margin_current,operating_margin_previous,asset_turnover_increasing,asset_turnover_current,asset_turnover_previous
179900,유티아이,2,False,True,-14.13,-29.37,True,53.61,82.94,False,17953.0,16287.0,False,-173.12,-101.55,False,0.12,0.19
321550,티움바이오,2,False,False,-21.9,-15.9,False,52.66,41.17,False,26712.0,24949.0,True,-275.0,-567.35,True,0.06,0.04
465480,인스피언,2,True,False,7.23,20.56,True,9.29,23.79,False,10138.0,7568.0,False,20.0,24.84,False,0.33,0.65
192440,슈피겐코리아,2,True,False,4.9,8.01,False,8.95,8.9,True,6216.0,6216.0,False,4.66,7.89,False,0.82,0.87
429270,시지트로닉스,2,False,False,-16.96,-13.89,False,30.06,26.77,True,4506.0,4506.0,False,-51.64,-43.2,True,0.36,0.32
461030,아이엠비디엑스,2,False,True,-28.24,-106.12,True,4.71,15.31,False,14018.0,11418.0,False,-311.76,-195.0,False,0.1,0.41
105550,엣지파운드리,2,False,True,-13.68,-20.42,True,41.57,46.21,False,63334.0,46034.0,False,-13.67,-12.97,False,0.28,0.35
285490,노바텍,2,True,False,9.38,17.49,False,6.82,6.21,True,10576.0,10576.0,False,19.15,27.71,False,0.36,0.55
394280,오픈엣지테크놀로지,2,False,True,-31.49,-33.33,True,29.99,53.91,False,21874.0,21460.0,False,-160.78,-81.12,False,0.18,0.44
263860,지니언스,2,True,False,14.68,15.73,False,20.51,18.04,True,9080.0,9445.0,False,19.17,19.76,False,0.7,0.72
458650,성우,2,True,False,7.14,15.37,True,12.59,32.16,False,15046.0,12046.0,False,11.15,19.7,False,0.51,0.91
440110,파두,2,False,False,-68.08,-23.31,False,27.16,23.51,False,49362.0,48753.0,True,-218.39,-260.44,True,0.32,0.09
300720,한일시멘트,2,True,False,3.48,6.66,False,38.9,38.47,True,69262.0,69262.0,False,11.25,15.58,False,0.5,0.58
217480,에스디생명공학,2,False,False,-24.38,-7.88,False,50.91,40.74,True,109733.0,109733.0,True,-26.67,-29.21,False,0.57,0.62
290690,소룩스,2,False,False,-34.95,-4.18,True,33.25,60.99,False,47705.0,29298.0,False,-13.02,0.84,True,0.43,0.37
476710,타조엔터테인먼트,2,True,False,21.57,59.09,False,45.1,27.27,True,1000.0,1000.0,False,9.85,13.79,False,2.59,5.27
900120,씨엑스아이,2,True,False,2.57,6.05,True,0.51,0.56,False,30058.0,28823.0,False,16.84,27.23,False,0.12,0.14
363250,진시스템,2,False,False,-31.77,-20.82,False,26.76,21.08,False,7033.0,6985.0,True,-841.67,-1055.56,True,0.04,0.02
137400,피엔티,2,True,False,5.43,8.78,True,59.38,61.45,False,23743.0,22741.0,False,14.51,15.77,False,0.49,0.64
217330,싸이토젠,2,False,False,-23.59,-21.21,False,32.41,28.32,False,23130.0,22279.0,True,-98.17,-368.75,True,0.15,0.04
457370,한켐,2,True,False,9.21,13.59,True,12.54,33.01,False,8027.0,6379.0,False,17.71,18.59,False,0.58,0.87
900340,윙입푸드,2,True,False,5.03,6.69,True,19.73,21.57,False,50023.0,47973.0,False,10.36,13.89,False,0.69,0.75
123750,알톤,2,False,False,-20.52,-0.68,True,34.53,40.09,True,12746.0,12746.0,False,-19.5,1.66,False,0.92,0.96
114840,아이패밀리에스씨,2,True,False,17.77,23.14,True,22.24,25.18,False,17242.0,17202.0,False,13.57,16.4,False,1.6,1.68
183300,코미코,2,True,False,9.97,10.97,False,54.08,53.06,True,10461.0,10461.0,False,21.35,22.18,False,0.61,0.63
204210,스타에스엠리츠,2,False,False,-10.38,3.42,False,45.42,38.87,True,7827.0,7827.0,False,-34.74,1.33,True,0.12,0.08
208140,정다운,2,True,False,5.37,16.65,False,38.93,37.37,True,32684.0,32684.0,False,8.08,19.3,False,0.83,0.94
278990,EMB,2,True,False,4.45,5.84,False,46.98,39.03,False,4837.0,4747.0,False,2.17,3.29,True,0.49,0.49
317530,캐리소프트,2,False,True,-26.78,-45.83,True,34.43,51.67,False,10039.0,6971.0,False,-63.16,-43.53,False,0.31,0.71
419120,산돌,2,True,True,6.77,4.28,False,23.41,17.58,False,15134.0,15090.0,False,18.47,19.72,False,0.21,0.22
238500,로보쓰리에이아이,2,False,False,-149.09,-66.67,False,97.27,37.5,False,42018.0,22636.0,True,-7.3,-250.0,True,1.25,0.17
290650,엘앤씨바이오,2,False,False,-4.14,29.65,False,39.58,38.04,True,22685.0,22685.0,False,0.11,3.47,True,0.18,0.15
322180,LS티라유텍,2,False,True,-2.4,-12.22,True,54.13,78.57,False,20907.0,16519.0,False,-13.74,-6.99,False,0.69,0.86
443670,에스피소프트,2,True,False,0.39,10.92,True,18.49,18.86,False,24201.0,21197.0,False,8.43,13.64,False,0.59,0.87
261200,덴티스,2,True,False,1.07,1.39,False,72.97,69.4,False,15810.0,15754.0,False,-0.35,0.42,True,0.53,0.5
102370,케이옥션,2,False,False,-3.53,-3.0,False,44.31,42.44,False,27229.0,27174.0,True,-24.62,-34.43,True,0.1,0.06
354320,알멕,2,False,True,-0.71,-2.21,False,55.22,50.74,True,6391.0,6391.0,False,-1.72,7.36,False,0.46,0.72
450330,하스,2,True,False,3.28,6.16,True,17.12,47.95,False,7836.0,5972.0,False,7.41,10.0,False,0.3,0.55
225530,HC보광산업,2,True,False,2.9,10.08,False,44.33,42.55,True,36339.0,36339.0,False,13.93,22.11,False,0.36,0.52
370090,퓨런티어,2,True,False,0.2,12.48,True,6.72,18.47,False,8517.0,8182.0,False,-15.02,15.48,False,0.5,0.77
159580,제로투세븐,2,True,False,0.55,1.12,False,10.32,8.84,True,20033.0,20033.0,False,2.24,3.31,False,0.74,0.78
171010,램테크놀러지,2,False,True,-2.49,-3.14,False,54.02,47.4,False,14299.0,14204.0,True,-3.82,-6.98,False,0.43,0.47
437730,삼현,2,True,False,5.92,10.01,True,17.89,48.79,False,31708.0,25608.0,False,5.48,9.82,False,0.72,1.05
434480,모니터랩,2,True,True,4.7,-3.33,False,15.88,15.71,False,12253.0,12100.0,False,-4.03,0.0,False,0.33,0.34
328380,솔트웨어,2,False,False,-0.55,2.19,False,37.16,36.99,True,34263.0,34263.0,False,-2.94,-0.2,True,1.58,1.35
452190,한빛레이저,2,False,True,-6.1,-14.07,True,18.6,40.95,False,23163.0,21285.0,False,-14.05,2.64,False,0.54,0.57
317770,엑스페릭스,2,False,True,-3.51,-6.16,False,39.59,6.16,False,24153.0,22782.0,True,-21.77,-35.29,False,0.15,0.2
900250,크리스탈신소재,2,True,False,1.62,2.27,False,6.56,5.47,False,130640.0,95891.0,False,19.14,25.59,True,0.19,0.16
161000,애경케미칼,2,True,False,0.63,2.52,False,45.38,43.72,True,48649.0,48649.0,False,0.94,2.51,False,1.21,1.37
208350,지란지교시큐리티,2,False,False,-2.0,11.77,False,25.26,24.73,True,8839.0,8839.0,False,4.11,5.1,True,0.4,0.38
209640,와이제이링크,2,True,False,0.35,9.69,True,32.41,43.66,False,28443.0,22182.0,False,-2.68,18.93,False,0.42,0.66
123040,엠에스오토텍,2,True,False,4.45,5.51,True,60.98,65.82,False,69172.0,45658.0,False,5.42,8.4,False,1.02,1.25
319400,현대무벡스,2,True,False,6.39,9.0,False,45.05,42.39,False,117741.0,117549.0,False,6.4,7.21,True,1.33,1.14
265740,엔에프씨,2,False,False,-7.07,4.59,False,25.0,24.57,True,17864.0,17864.0,False,-17.66,9.56,True,0.55,0.53
197140,디지캡,2,True,True,1.61,-6.56,False,22.82,14.91,False,13013.0,9581.0,False,-5.0,-2.85,False,0.43,0.49
335870,윙스풋,2,True,False,2.48,7.59,False,35.54,31.03,True,16681.0,16681.0,False,4.09,7.75,False,0.96,1.19
237880,클리오,2,True,False,5.13,9.21,False,21.14,20.82,True,18071.0,18071.0,False,4.25,7.0,False,1.14,1.19
288620,에스퓨얼셀,2,False,False,-2.93,-0.98,False,53.62,44.43,True,6979.0,6979.0,True,-9.4,-12.17,False,0.23,0.28
360350,코셈,2,True,False,2.48,10.56,True,18.09,21.12,False,5695.0,5044.0,False,-1.36,10.95,False,0.52,0.85
450140,코오롱모빌리티그룹,2,False,False,-1.3,1.57,True,73.7,76.31,True,62777.0,62777.0,False,0.78,1.71,False,2.35,2.99
424760,벨로크,2,False,True,-3.07,-12.71,False,36.83,29.83,False,19665.0,19420.0,False,-6.47,-1.52,True,0.79,0.73
356680,엑스게이트,2,True,True,5.96,0.6,False,33.83,19.2,False,28543.0,28493.0,False,8.1,9.58,False,0.64,0.86
383930,디티앤씨알오,2,False,True,-2.47,-27.76,False,64.61,47.16,False,12771.0,12731.0,True,-31.39,-45.49,False,0.44,0.44
122990,와이솔,2,False,False,-7.03,2.66,False,12.89,12.65,True,27672.0,28187.0,False,-11.76,0.13,True,0.95,0.91
388720,유일로보틱스,2,False,False,-7.75,-7.69,True,19.08,59.32,False,11453.0,8938.0,True,1.14,-21.69,False,0.3,0.34
395400,SK리츠,2,True,False,0.61,0.67,True,61.51,62.65,False,290869.0,276189.0,False,89.01,93.0,False,0.01,0.01
199820,제일일렉트릭,2,True,False,4.74,4.76,False,29.55,25.15,True,22220.0,22220.0,False,4.78,5.35,False,0.85,0.86
382480,지아이텍,2,True,False,4.77,6.33,False,23.14,19.44,True,39357.0,39357.0,False,7.94,12.3,False,0.29,0.32
417180,핑거스토리,2,True,False,4.66,5.07,False,29.04,28.66,False,16816.0,16586.0,True,8.15,7.61,False,0.5,0.55
122310,제노레이,2,False,False,-2.03,9.98,False,30.96,23.09,True,14554.0,14554.0,False,6.07,13.07,True,0.87,0.79
336260,두산퓨얼셀,2,False,False,-2.02,-0.89,False,61.32,57.71,True,65494.0,65494.0,False,-3.99,-0.41,True,0.46,0.35
290660,네오펙트,2,False,True,-2.07,-7.67,True,47.1,56.21,False,46081.0,38649.0,False,-11.37,-6.77,False,0.29,0.37
314140,알피바이오,2,False,False,-0.56,3.25,True,35.86,38.21,True,8666.0,8666.0,False,-0.56,4.37,False,0.78,0.91
403490,우듬지팜,2,True,True,3.86,2.52,False,42.42,30.76,False,45212.0,44924.0,False,5.63,6.01,False,0.88,1.02
100590,머큐리,2,False,False,-1.18,2.39,True,22.06,27.06,True,15830.0,15830.0,False,-0.67,3.19,False,1.06,1.11
137950,제이씨케미칼,2,True,False,1.69,7.03,False,52.23,46.45,True,22268.0,22268.0,False,2.91,7.35,False,1.11,1.46
298050,HS효성첨단소재,2,True,False,0.69,2.05,False,70.15,69.71,True,4480.0,4480.0,False,4.96,6.64,False,0.86,0.87
454910,두산로보틱스,2,False,False,-9.21,-8.68,False,5.12,4.55,True,64820.0,64820.0,False,-89.09,-88.03,True,0.13,0.11
302430,이노메트리,2,False,False,-1.93,9.02,True,17.91,25.9,True,9833.0,9833.0,False,-13.58,9.79,False,0.68,0.97
297570,알로이스,2,False,False,-0.67,8.39,False,32.55,30.31,True,34621.0,34621.0,False,15.53,16.17,True,0.52,0.46
129920,대성하이텍,2,False,False,-6.7,-3.97,False,66.45,60.77,True,13715.0,13715.0,False,-14.12,-7.11,True,0.5,0.49
290520,신도기연,2,False,True,-0.87,-5.33,False,16.33,6.3,True,15929.0,15929.0,False,-38.68,-12.02,False,0.15,0.34
441270,파인엠텍,2,False,True,-1.52,-4.74,False,51.07,50.74,False,36988.0,36844.0,True,1.81,-2.07,False,0.73,1.15
257990,나우코스,2,False,False,-1.04,4.24,True,52.48,54.86,False,5891.0,5884.0,False,2.1,2.66,True,1.62,1.31
154030,아시아종묘,2,False,True,-1.46,-5.9,True,44.77,47.41,False,11591.0,11121.0,False,-4.47,-1.89,False,0.6,0.62
950130,엑세스바이오,2,False,True,-0.15,-0.77,True,11.93,15.05,False,37728.0,36366.0,False,-3.73,6.2,False,0.15,0.5
251630,브이원텍,2,False,False,-3.68,-1.72,True,29.52,34.8,True,15943.0,15943.0,False,-6.05,2.44,False,0.37,0.4
355150,코스텍시스,2,False,True,-4.5,-30.16,False,43.5,31.48,False,7797.0,7521.0,False,-13.38,-11.3,True,0.35,0.3
950190,고스트스튜디오,2,True,False,4.27,12.7,False,18.08,7.89,True,13580.0,13580.0,False,17.97,25.33,False,0.45,0.6
291230,엔피,2,False,True,-1.53,-5.5,True,37.36,38.53,False,44096.0,43740.0,False,-13.85,-10.48,False,0.57,0.65
353190,휴럼,2,True,False,1.91,5.53,False,49.1,45.66,True,39378.0,39378.0,False,1.12,4.3,False,1.1,1.16
357230,에이치피오,2,True,False,2.58,8.86,False,26.04,22.83,True,42089.0,42172.0,False,3.29,9.53,False,0.98,1.08
126730,코칩,2,True,False,5.16,12.8,True,14.84,38.93,False,8503.0,6958.0,False,8.68,12.77,False,0.54,0.88
382900,범한퓨얼셀,2,False,False,-0.77,0.19,False,47.71,46.93,True,8761.0,8761.0,False,5.31,6.63,True,0.13,0.12
264660,씨앤지하이테크,2,True,False,3.65,7.99,False,36.21,30.75,False,9721.0,9307.0,True,8.53,7.62,False,0.8,1.04
302440,SK바이오사이언스,2,False,False,-2.21,-1.76,False,36.73,28.88,False,78347.0,76828.0,True,-16.31,-51.74,True,0.2,0.09
317870,엔바이오니아,2,False,True,-3.24,-6.12,True,29.74,34.07,False,8507.0,8470.0,False,-14.79,-1.36,False,0.22,0.23
251370,와이엠티,2,False,False,-0.66,-0.04,False,43.92,40.7,True,16314.0,16314.0,True,2.62,-2.51,False,0.39,0.51
108860,셀바스AI,2,False,False,-0.32,-0.05,False,15.76,12.6,True,26915.0,26915.0,False,0.71,7.74,True,0.36,0.27
218150,미래생명자원,2,False,False,-0.63,0.78,False,28.48,14.34,True,20416.0,20416.0,True,0.32,0.0,False,0.98,1.16
317830,에스피시스템스,2,False,False,-2.23,0.4,False,32.56,31.62,True,10774.0,10774.0,False,-3.94,-0.5,True,0.72,0.6
112040,위메이드,2,True,False,0.08,9.68,True,53.78,55.65,False,33948.0,33898.0,False,0.14,1.0,False,0.32,0.38
396300,세아메카닉스,2,True,False,1.89,6.27,False,45.68,31.08,True,26490.0,26490.0,False,-2.93,2.3,False,0.7,0.85
225590,패션플랫폼,2,True,False,1.09,6.5,False,25.62,24.9,True,26637.0,26637.0,False,1.63,7.64,False,1.04,1.08
362990,드림인사이트,2,True,False,1.82,11.33,True,32.12,35.41,False,16801.0,16492.0,False,10.5,23.56,False,0.37,0.49
295310,에이치브이엠,2,False,True,-7.02,-7.16,True,44.73,64.32,False,11902.0,9446.0,False,-15.08,8.92,False,0.38,0.49
448280,에코아이,2,True,False,1.54,10.47,False,14.22,12.6,True,29631.0,29631.0,False,0.78,28.09,False,0.17,0.43
344820,KCC글라스,2,False,False,-2.24,1.48,False,44.94,40.31,True,15971.0,15971.0,False,-3.13,3.01,True,0.78,0.76
115480,씨유메디칼,2,False,True,-2.99,-9.45,False,42.76,36.64,False,60625.0,48225.0,True,19.21,11.72,False,0.39,0.49
323990,박셀바이오,2,False,False,-13.78,-12.12,False,6.5,1.76,True,22993.0,22993.0,,,,True,0.02,0.0
138610,나이벡,2,False,False,-14.88,-9.43,True,48.32,56.89,False,10893.0,10135.0,False,-19.92,-14.01,True,0.39,0.24
182360,큐브엔터,2,True,False,6.15,7.31,True,41.37,48.04,False,14572.0,13805.0,False,2.7,7.6,False,0.78,1.42
357120,코람코라이프인프라리츠,2,True,False,0.96,1.86,False,61.63,60.79,True,97335.0,97335.0,False,73.07,73.4,False,0.03,0.04
350520,이지스레지던스리츠,2,True,False,0.87,2.32,False,22.72,21.7,True,36866.0,36866.0,False,51.67,63.11,False,0.03,0.05
299170,더블유에스아이,2,True,False,1.41,4.63,False,46.49,33.39,True,30028.0,30028.0,False,9.65,10.68,False,0.47,0.51
204270,제이앤티씨,2,False,False,-8.22,-5.22,False,68.09,47.3,True,57848.0,57848.0,True,-14.19,-16.87,False,0.38,0.43
255440,야스,2,False,False,-5.99,-1.97,True,21.58,23.73,True,13058.0,13058.0,False,-33.92,-8.61,False,0.16,0.21
297890,HB솔루션,2,False,False,-7.09,25.37,False,24.68,22.89,False,73141.0,69243.0,True,14.68,7.07,True,0.45,0.32
457550,우진엔텍,2,True,False,10.44,13.42,True,8.32,14.68,False,9271.0,7150.0,False,12.05,14.5,False,0.85,1.03
305090,마이크로디지탈,2,True,False,0.92,2.0,True,46.31,71.0,False,16638.0,15637.0,False,2.61,8.33,False,0.21,0.36
900310,컬러레이,2,True,False,0.24,1.82,False,15.86,14.92,True,64042.0,64042.0,False,0.46,12.28,False,0.13,0.16
240600,유진테크놀로지,2,False,False,-4.95,-2.55,True,30.14,32.06,True,6928.0,6928.0,False,-12.54,13.47,False,0.48,0.67
355690,에이텀,2,False,True,-5.64,-11.49,False,68.97,62.59,True,5405.0,5405.0,False,-12.75,-10.65,False,0.52,0.94
214270,FSN,2,False,False,-18.7,-11.88,False,70.49,55.2,True,33250.0,33250.0,True,0.3,-3.42,False,0.82,0.84
131970,두산테스나,2,True,False,0.08,4.67,True,40.62,44.43,False,19327.0,17007.0,False,0.06,10.16,False,0.42,0.47
198440,강동씨앤엘,2,False,True,-1.75,-13.79,False,69.47,19.55,False,60932.0,31980.0,True,11.81,-34.06,False,0.11,0.44
388790,라이콤,2,False,True,-13.52,-19.14,False,25.62,20.13,True,29914.0,29914.0,False,-40.46,-10.77,False,0.47,0.64
131370,알서포트,2,True,False,2.57,7.12,False,20.41,9.56,True,53267.0,53267.0,False,7.79,15.67,False,0.39,0.49
290090,트윔,2,True,False,2.21,3.8,True,8.44,15.97,False,7435.0,7408.0,False,2.05,5.8,False,0.41,0.44
220180,핸디소프트,2,True,False,0.72,2.26,False,18.14,9.59,True,19408.0,19408.0,False,-7.04,-3.83,False,0.34,0.35
228340,동양파일,2,False,False,-4.13,3.84,True,4.44,5.32,True,20000.0,20000.0,False,-7.77,6.33,False,0.44,0.53
200780,비씨월드제약,2,False,False,-1.87,1.58,False,56.89,56.6,True,9736.0,9736.0,False,2.01,8.52,True,0.42,0.41
104620,노랑풍선,2,False,False,-3.55,5.6,False,72.91,61.73,True,15842.0,15842.0,False,-4.93,6.69,True,0.98,0.94
111110,호전실업,2,True,False,1.89,7.34,False,55.2,51.99,True,9750.0,9750.0,False,4.51,6.36,False,1.2,1.47
273640,와이엠텍,2,True,False,8.35,11.0,False,6.13,2.79,True,10966.0,10966.0,False,13.92,17.19,False,0.53,0.57
260660,알리코제약,2,False,False,-3.13,1.79,False,53.77,48.65,True,15327.0,15327.0,False,-2.73,1.66,True,1.1,1.08
336370,솔루스첨단소재,2,False,False,-5.46,-2.05,False,54.17,47.51,True,70217.0,70217.0,False,-12.03,-9.53,True,0.28,0.27
420770,기가비스,2,True,False,1.48,14.48,False,10.45,5.84,True,12676.0,12676.0,False,-6.9,38.29,False,0.11,0.4
377330,이지트로닉스,2,False,False,-5.26,-4.15,False,21.77,17.06,False,8140.0,8110.0,True,-10.96,-11.36,True,0.55,0.52
155650,와이엠씨,2,True,False,3.89,8.76,False,27.93,27.4,True,19474.0,19474.0,False,4.11,7.72,False,0.97,1.21
277410,인산가,2,True,False,0.88,5.49,False,35.46,27.58,True,38357.0,38357.0,False,2.46,15.28,False,0.32,0.41
140520,대창스틸,2,True,False,0.31,0.81,False,43.02,41.28,True,21109.0,21109.0,False,0.75,1.36,False,1.53,1.62
148150,세경하이테크,2,True,False,5.5,11.97,True,23.09,27.88,False,35860.0,35353.0,False,0.49,9.83,False,0.77,0.93
131400,이브이첨단소재,2,False,False,-5.76,1.19,False,19.72,10.42,False,59590.0,59194.0,True,3.17,-9.24,True,0.57,0.47
206950,볼빅,2,False,False,-3.37,12.54,False,71.29,70.03,True,14077.0,14077.0,False,-3.66,4.41,True,0.92,0.79
178600,대동고려삼,2,False,False,-1.92,0.66,False,62.93,59.95,True,4450.0,4450.0,False,2.63,5.21,True,0.63,0.61
950200,소마젠,2,False,False,-11.19,-9.87,False,45.49,27.8,True,19236.0,19236.0,False,-11.9,-11.15,True,0.79,0.72
241840,에이스토리,2,False,False,-6.69,5.13,True,21.2,34.66,True,9540.0,9540.0,False,-23.65,12.13,False,0.21,0.6
278650,HLB바이오스텝,2,False,False,-5.76,-0.06,True,30.6,39.66,False,86731.0,78634.0,False,-22.34,-2.46,True,0.35,0.31
452400,이닉스,2,True,False,0.72,11.9,True,11.81,12.55,False,9071.0,6000.0,False,-1.44,9.08,False,0.76,1.29
432470,케이엔에스,2,True,False,3.16,5.26,True,13.92,27.63,False,8675.0,7767.0,False,2.96,13.33,False,0.43,0.49
143240,사람인,2,True,False,5.87,9.03,True,14.16,15.0,False,11709.0,11683.0,False,16.59,19.24,False,0.61,0.64
412540,제일엠앤에스,1,False,False,-37.57,-1.99,False,105.84,77.55,False,20601.0,15637.0,False,-52.36,1.26,True,0.77,0.65
419050,삼기에너지솔루션즈,1,False,False,-1.67,1.84,False,63.83,60.74,True,57196.0,57196.0,False,-6.38,0.77,False,0.34,0.35
452200,민테크,1,False,False,-21.11,-20.53,True,54.88,63.53,False,22162.0,18855.0,False,-52.63,-37.71,False,0.3,0.42
219420,링크제니시스,1,False,False,-1.43,2.92,False,8.16,6.05,True,11470.0,11470.0,False,-0.76,9.86,False,0.27,0.3
227420,도부,1,False,False,-95.56,-12.23,False,96.3,81.47,False,38045.0,16445.0,False,-63.86,8.02,True,1.23,0.29
352770,셀레스트라,1,False,False,-87.87,-56.91,False,89.74,47.65,False,2592.0,2132.0,False,-337.65,-303.51,True,0.16,0.15
227100,퀀텀온,1,False,False,-65.85,-22.33,False,90.8,87.27,False,28631.0,14098.0,False,-51.57,-3.68,True,1.37,1.33
267080,세븐브로이맥주,1,False,False,-51.02,-21.21,False,96.79,56.88,True,11871.0,11871.0,False,-107.06,-50.0,False,0.25,0.29
405000,플라즈맵,1,False,False,-81.57,-47.24,False,82.35,79.65,False,2608.0,2023.0,False,-175.25,-159.69,True,0.4,0.32
288490,나라소프트,1,False,False,-17.14,-8.64,False,111.43,95.06,True,17472.0,17472.0,False,-175.0,-21.43,False,0.06,0.17
105740,디케이락,1,True,False,1.06,6.06,False,33.28,30.56,False,10169.0,10157.0,False,-0.2,10.59,False,0.5,0.58
404990,신한서부티엔디리츠,1,False,False,-0.05,1.06,False,68.48,66.15,False,56256.0,55956.0,False,58.74,65.75,True,0.02,0.02
351320,넥사다이내믹스,1,False,False,-17.7,-17.37,False,61.58,48.83,True,22016.0,22016.0,False,-97.67,-53.09,False,0.16,0.38
196490,디에이테크놀로지,1,False,False,-109.06,-35.58,False,111.97,65.96,False,178549.0,169409.0,False,-52.19,-49.72,True,0.74,0.6
193250,링크드,1,False,False,-24.44,-15.12,False,13.47,10.0,True,63323.0,63323.0,False,-43.26,-21.78,False,0.2,0.24
160190,하이젠알앤엠,1,False,False,-0.92,2.42,True,43.09,57.21,False,30888.0,27386.0,False,-0.53,5.57,False,0.63,0.72
452280,한선엔지니어링,1,True,False,5.32,6.24,False,25.32,23.86,False,17137.0,17003.0,False,10.1,12.97,False,0.61,0.66
294090,이오플로우,1,False,False,-112.33,-77.2,False,90.45,27.01,False,30436.0,30417.0,False,-1220.0,-596.97,True,0.09,0.08
101390,아이엠,1,False,True,-33.03,-35.02,False,80.98,65.57,False,12982.0,9054.0,False,-2.3,-0.25,False,1.67,1.81
102940,코오롱생명과학,1,False,False,-22.19,-9.92,False,64.39,55.53,False,12423.0,11412.0,True,-13.69,-19.34,False,0.38,0.4
275630,에스에스알,1,False,False,-0.97,5.59,False,13.59,10.53,True,6018.0,6018.0,False,-2.59,13.11,False,0.38,0.4
122690,서진오토모티브,1,True,False,0.7,3.07,False,82.66,79.08,False,21844.0,21228.0,False,1.41,3.01,False,1.64,1.97
379390,이성씨엔아이,1,False,False,-28.41,-4.61,False,115.94,87.03,True,2841.0,2841.0,False,-43.18,1.21,False,0.38,0.48
147760,피엠티,1,False,False,-23.67,-8.19,False,48.5,33.77,True,10820.0,10820.0,False,-53.69,-16.06,False,0.41,0.48
418250,시큐레터,1,False,False,-86.24,-30.53,False,36.7,15.26,False,6937.0,6909.0,False,-521.43,-268.18,True,0.13,0.12
271830,팸텍,1,False,False,-0.11,8.14,True,23.92,25.84,False,29490.0,28843.0,False,-8.33,11.24,False,0.51,1.04
270660,에브리봇,1,True,False,0.25,3.2,False,43.16,25.51,False,12262.0,12191.0,False,-7.38,4.73,False,0.25,0.36
192410,오늘이엔엠,1,False,True,-23.43,-24.87,False,51.63,19.86,False,14236.0,10880.0,False,-50.0,-48.57,False,0.18,0.31
950220,네오이뮨텍,1,False,False,-62.54,-59.01,False,36.39,17.35,True,104236.0,104236.0,,,,,,
139990,아주스틸,1,False,False,-12.69,-6.58,False,87.67,82.34,False,26518.0,26452.0,False,-4.24,-1.42,True,1.04,0.94
320000,한울반도체,1,False,False,-40.66,4.11,True,27.04,37.53,False,27966.0,18499.0,False,-46.32,2.5,False,0.18,0.41
451250,삐아,1,True,False,1.18,24.37,False,17.09,13.92,False,10090.0,9682.0,False,9.55,10.97,False,1.13,1.21
309930,오하임앤컴퍼니,1,True,False,1.89,5.54,False,44.13,32.15,False,21291.0,21275.0,False,-5.07,5.12,False,0.9,0.91
260930,씨티케이,1,False,False,-1.94,3.27,False,18.15,16.45,True,19342.0,19342.0,False,0.12,3.04,False,0.44,0.47
234070,에이원알폼,1,False,False,-27.44,6.41,False,38.27,33.24,True,6938.0,6938.0,False,-56.63,3.76,False,0.35,0.5
217910,에스제이켐,1,False,False,-16.15,-1.72,False,83.85,75.86,False,13991.0,12991.0,False,-14.39,0.85,True,0.82,0.68
313760,캐리,1,False,True,-30.81,-66.92,False,52.61,50.95,False,7870.0,5789.0,False,-48.78,-47.62,False,0.19,0.32
203400,에이비온,1,False,False,-68.03,-65.32,True,55.96,77.63,False,28637.0,22026.0,False,-4262.5,-2407.69,False,0.01,0.03
217320,썬테크,1,False,False,-5.26,-2.78,False,83.63,81.11,True,1050.0,1050.0,False,-1.95,1.32,False,1.5,1.69
462350,이노스페이스,1,False,False,-155.01,-59.57,False,62.72,20.93,False,9376.0,8023.0,,,,True,0.14,0.0
348370,엔켐,1,False,False,-50.69,-5.81,True,58.58,66.8,False,21110.0,16504.0,False,-17.86,0.71,False,0.32,0.49
133820,화인베스틸,1,False,False,-19.36,-9.46,False,77.95,65.84,False,30826.0,29918.0,False,-16.02,-14.98,True,0.78,0.69
179720,머니무브,1,False,False,-178.95,-173.33,True,52.63,60.0,False,2257.0,2059.0,False,-1650.0,-1250.0,False,0.11,0.13
373170,엠아이큐브솔루션,1,False,False,-0.33,8.36,False,27.54,22.74,False,5038.0,4988.0,False,-3.72,7.44,True,0.97,0.81
340810,시선AI,1,False,False,-36.64,-22.54,False,65.41,51.41,False,10598.0,10348.0,False,-72.22,-69.5,True,0.49,0.33
199480,뱅크웨어글로벌,1,False,False,-27.36,-17.74,True,63.58,77.38,False,10102.0,8559.0,False,-29.68,-6.31,False,0.97,1.62
187420,HLB제넥스,1,False,False,-12.24,-0.72,False,80.66,73.03,False,29136.0,22758.0,True,-5.37,-35.19,False,0.24,0.28
189350,코셋,1,False,False,-11.56,0.47,False,91.33,84.19,True,4800.0,4800.0,False,-16.33,4.93,False,0.57,0.66
378800,샤페론,1,False,False,-77.2,-49.6,True,17.1,24.0,False,30143.0,23071.0,,,,False,0.0,0.01
322970,무진메디,1,False,False,-66.67,-16.77,False,56.99,34.19,False,10052.0,10010.0,False,-2900.0,-2400.0,True,0.01,0.01
376930,노을,1,False,False,-59.52,-29.32,False,46.56,22.66,True,36947.0,36947.0,False,-1425.0,-596.3,False,0.04,0.05
900100,애머릿지,1,False,True,-32.79,-75.05,False,18.24,5.71,False,42198.0,38912.0,False,-60.53,-25.52,False,0.39,0.81
